multilabel_id;query;filters;gold_answers;answer;context;exact_match;f1;exact_match_context_scope;f1_context_scope;exact_match_document_id_scope;f1_document_id_scope;exact_match_document_id_and_context_scope;f1_document_id_and_context_scope;gold_contexts;rank;document_ids;gold_document_ids;offsets_in_document;gold_offsets_in_documents;offsets_in_context;gold_offsets_in_contexts;gold_answers_exact_match;gold_answers_f1;gold_documents_id_match;gold_contexts_similarity;type;node;eval_mode;index;full_context;answer_source
3b1e3e851fbc50b8d2f9035e9084ca85;O que é o PRCE da USP?;;['A Superintendência de Gestão Ambiental e a Pró-Reitoria de Cultura e Extensão'];engenheiro de petróleo;O engenheiro de petróleo formado pela Poli é capacitado para atuar em diversos segmentos da cadeia produtiva do petróleo, desde a pesquisa de novas ja;0.0;0.15384615384615383;0.0;0.0;0.0;0.0;0.0;0.0;[' Carregando visualização Eventos - Eventos - Eventos Todos os Dias Superintendência de Gestão Ambiental promoverá este ano a sexta edição da Mostra Ecofalante USP e a Agenda 2030 (Save the date) A Superintendência de Gestão Ambiental e a Pró-Reitoria de Cultura e Extensão (PRCE), em parceria Nono Congresso Latino-Americano da Construção Metálica conta com participação de professores da Escola Politécnica da USP No dia 21 de setembro, das 8h às 21h, será realizado, no Allianz Parque, o Simpósio Científico dos Pós-Graduandos abre inscrições e convida pesquisadores a submeterem trabalhos A Associação dos Pós-Graduandos do Centro de Energia Nuclear na Agricultura (CENA) da USP está  Carregando visualização Eventos - Eventos - Eventos Todos os Dias Superintendência de Gestão Ambiental promoverá este ano a sexta edição da Mostra Ecofalante USP e a Agenda 2030 (Save the date) A Superintendência de Gestão Ambiental e a Pró-Reitoria de Cultura e Extensão (PRCE), em parceria  É proibida a reprodução do conteúdo institucional das páginas do Portal da USP em qualquer meio de comunicação, eletrônico ou impresso, sem autorização escrita da equipe do Portal da USP.'];1.0;['f2697a03aaf3cce3c901d7530ee7e7f2'];['bf7aea35567a27e57692b85c100e469a'];[{'start': 2, 'end': 24}];[{'start': 882, 'end': 959}];[{'start': 2, 'end': 24}];[{'start': 882, 'end': 959}];[0];[0.15384615384615383];[0.0];[46.666666666666664];answer;Reader;integrated;0;O engenheiro de petróleo formado pela Poli é capacitado para atuar em diversos segmentos da cadeia produtiva do petróleo, desde a pesquisa de novas jazidas até a produção de petróleo e gás natural. Ele é habilitado também para fazer análise econômica e avaliação de reservatórios e para auxiliar em projetos de construção de plataformas e poços de petróleo. O campo de trabalho para esse profissional abrange: empresas de extração, de engenharia, consultoria, institutos de pesquisa e órgãos do governo.;O engenheiro de petróleo formado pela Poli é capacitado para atuar em diversos segmentos da cadeia produtiva do petróleo, desde a pesquisa de novas jazidas até a produção de petróleo e gás natural. Ele é habilitado também para fazer análise econômica e avaliação de reservatórios e para auxiliar em projetos de construção de plataformas e poços de petróleo. O campo de trabalho para esse profissional abrange: empresas de extração, de engenharia, consultoria, institutos de pesquisa e órgãos do governo.
ca632bf619c7476857151617912938e7;Qual a visão do Engenheiro de Produção?;;['o engenheiro necessita ter uma visão abrangente do processo produtivo e, por conseguinte, dos agentes ali inseridos'];abrangente do processo produtivo;uma posição(…)”, logo o engenheiro necessita ter uma visão abrangente do processo produtivo e, por conseguinte, dos agentes ali inseridos. (NAKATA, Ve;0.0;0.38095238095238093;0.0;0.38095238095238093;0.0;0.38095238095238093;0.0;0.38095238095238093;['A Engenharia de Produção, por sua vez, “lida com a gestão, (…) com a organização (…) que cria uma organização onde as pessoas se situam cada uma numa posição(…)”, logo o engenheiro necessita ter uma visão abrangente do processo produtivo e, por conseguinte, dos agentes ali inseridos. (NAKATA, Vera Lucia M., TORRE, Silvia Regina S. Dela e LIMA, Igor Renato M. de. Entrevista com o professor Francisco Romeu Landi, 2003).'];1.0;['1087734625b5639fa94c99a738b09c17'];['1087734625b5639fa94c99a738b09c17'];[{'start': 205, 'end': 237}];[{'start': 168, 'end': 283}];[{'start': 59, 'end': 91}];[{'start': 168, 'end': 283}];[0];[0.38095238095238093];[1.0];[100.0];answer;Reader;integrated;0;A Engenharia de Produção, por sua vez, “lida com a gestão, (…) com a organização (…) que cria uma organização onde as pessoas se situam cada uma numa posição(…)”, logo o engenheiro necessita ter uma visão abrangente do processo produtivo e, por conseguinte, dos agentes ali inseridos. (NAKATA, Vera Lucia M., TORRE, Silvia Regina S. Dela e LIMA, Igor Renato M. de. Entrevista com o professor Francisco Romeu Landi, 2003).;A Engenharia de Produção, por sua vez, “lida com a gestão, (…) com a organização (…) que cria uma organização onde as pessoas se situam cada uma numa posição(…)”, logo o engenheiro necessita ter uma visão abrangente do processo produtivo e, por conseguinte, dos agentes ali inseridos. (NAKATA, Vera Lucia M., TORRE, Silvia Regina S. Dela e LIMA, Igor Renato M. de. Entrevista com o professor Francisco Romeu Landi, 2003).
6bc020da9f196b431fa586bd34512ff4;O que é a FAPESP?;;['Fundação de Amparo à Pesquisa do Estado de São Paulo'];mais eficiente para os resíduos perigosos;ncluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Francisco Romeu Landi, a despeito de já encontrar-se aposentado, foi extremamente atuante na carreira acadêmica. Presidente da Fundação de Amparo à Pesquisa do Estado de São Paulo (FAPESP), ademais de seus esforços no dito projeto Poli 2015, é o coordenador das festividades dos 110 anos da Escola Politécnica.'];1.0;['e0e2fb94be3de9853d83f1be9434e298'];['36060b084bc5a2be9772edba8513936d'];[{'start': 344, 'end': 385}];[{'start': 127, 'end': 179}];[{'start': 55, 'end': 96}];[{'start': 127, 'end': 179}];[0];[0];[0.0];[46.666666666666664];answer;Reader;integrated;0;Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.;Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.
fe30c6de3eaacaa13593670b0eca6ce7;O que é o Projeto Jupiter?;;['grupo de foguetemodelismo da Escola Politécnica da USP'];um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação; destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito u;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;['Programa Santander Explorer recebe projetos para transformá-los em negócios sustentáveis alinhados com os objetivos da ONU A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Feira Brasileira de Ciências e Engenharia (FEBRACE), movimento nacional de estímulo ao jovem cientista, Palestra “Integrando leitura e escrita acadêmicas: das notas ao manuscrito” será realizada no dia 30 RESULTADO Divulgamos o resultado do Edital UGPN 2023 (12ª chamada para Projetos de Pesquisa em USP oferece bolsas de intercâmbio internacional para alunas da Pós-graduação 17/8/2023 A Pró-Reitoria de Inclusão A Pró-Reitoria de Inclusão e Pertencimento (PRIP) e a Agência USP de Cooperação Acadêmica Nacional e A Cátedra Oscar Sala do Instituto de Estudos Avançados (IEA) da USP, em parceria com O 31° Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP) abriu suas inscrições, O Projeto Jupiter, grupo de foguetemodelismo da Escola Politécnica da USP, está recebendo inscrições para A Pró-reitoria de Cultura e Extensão (PREU) abriu a 3° e última chamada de Fomento  Durante a semana de recepção dos calouros de 2020, a Poli realizou palestras dando um panorama de como funcionam os intercâmbios e a mobilidade acadêmica internacional na faculdade.'];1.0;['5e85f6edf222773edb4b74c8b0c8f7c'];['e1e4b0f8fc82ca687017a0ec76d0ed60'];[{'start': 68, 'end': 162}];[{'start': 1051, 'end': 1105}];[{'start': 28, 'end': 122}];[{'start': 1051, 'end': 1105}];[0];[0.08333333333333333];[0.0];[43.624161073825505];answer;Reader;integrated;0;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.
2f3f71fe41b72a8946ba9fce737f9906;O que é a FEBRACE?;;['A Feira Brasileira de Ciências e Engenharia (FEBRACE), movimento nacional de estímulo ao jovem cientista'];o mais eficiente para os resíduos perigosos;incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Programa Santander Explorer recebe projetos para transformá-los em negócios sustentáveis alinhados com os objetivos da ONU A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Feira Brasileira de Ciências e Engenharia (FEBRACE), movimento nacional de estímulo ao jovem cientista, Palestra “Integrando leitura e escrita acadêmicas: das notas ao manuscrito” será realizada no dia 30 RESULTADO Divulgamos o resultado do Edital UGPN 2023 (12ª chamada para Projetos de Pesquisa em USP oferece bolsas de intercâmbio internacional para alunas da Pós-graduação 17/8/2023 A Pró-Reitoria de Inclusão A Pró-Reitoria de Inclusão e Pertencimento (PRIP) e a Agência USP de Cooperação Acadêmica Nacional e A Cátedra Oscar Sala do Instituto de Estudos Avançados (IEA) da USP, em parceria com O 31° Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP) abriu suas inscrições, O Projeto Jupiter, grupo de foguetemodelismo da Escola Politécnica da USP, está recebendo inscrições para A Pró-reitoria de Cultura e Extensão (PREU) abriu a 3° e última chamada de Fomento  Durante a semana de recepção dos calouros de 2020, a Poli realizou palestras dando um panorama de como funcionam os intercâmbios e a mobilidade acadêmica internacional na faculdade.'];1.0;['e0e2fb94be3de9853d83f1be9434e298'];['e1e4b0f8fc82ca687017a0ec76d0ed60'];[{'start': 342, 'end': 385}];[{'start': 323, 'end': 427}];[{'start': 54, 'end': 97}];[{'start': 323, 'end': 427}];[0];[0];[0.0];[43.812080536912745];answer;Reader;integrated;0;Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.;Em novembro de 2018, o Poli Recicla realizou uma visita técnica ao incinerador da empresa Essencis, com a turma de Engenharia Ambiental, organizada pela Professora Wanda Günther da Faculdade de Saúde Pública da USP. O equipamento tem a capacidade de incinerar 800 kg de resíduos por dia, incluindo sólidos, pastosos e líquidos. Este método é o mais eficiente para os resíduos perigosos, como os químicos, pois a matéria é desintegrada de forma controlada sem produzir grandes danos ao meio ambiente.
b652840b26ad3ae13a102999a56174e1;O que é a PRIP?;;['A Pró-Reitoria de Inclusão e Pertencimento (PRIP)'];Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural;ção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formaç;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;['Programa Santander Explorer recebe projetos para transformá-los em negócios sustentáveis alinhados com os objetivos da ONU A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Feira Brasileira de Ciências e Engenharia (FEBRACE), movimento nacional de estímulo ao jovem cientista, Palestra “Integrando leitura e escrita acadêmicas: das notas ao manuscrito” será realizada no dia 30 RESULTADO Divulgamos o resultado do Edital UGPN 2023 (12ª chamada para Projetos de Pesquisa em USP oferece bolsas de intercâmbio internacional para alunas da Pós-graduação 17/8/2023 A Pró-Reitoria de Inclusão A Pró-Reitoria de Inclusão e Pertencimento (PRIP) e a Agência USP de Cooperação Acadêmica Nacional e A Cátedra Oscar Sala do Instituto de Estudos Avançados (IEA) da USP, em parceria com O 31° Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP) abriu suas inscrições, O Projeto Jupiter, grupo de foguetemodelismo da Escola Politécnica da USP, está recebendo inscrições para A Pró-reitoria de Cultura e Extensão (PREU) abriu a 3° e última chamada de Fomento  Durante a semana de recepção dos calouros de 2020, a Poli realizou palestras dando um panorama de como funcionam os intercâmbios e a mobilidade acadêmica internacional na faculdade.'];1.0;['60a3fd6636ef98683db5bc7e18a96f6f'];['e1e4b0f8fc82ca687017a0ec76d0ed60'];[{'start': 138, 'end': 218}];[{'start': 739, 'end': 788}];[{'start': 35, 'end': 115}];[{'start': 739, 'end': 788}];[0];[0.2222222222222222];[0.0];[46.666666666666664];answer;Reader;integrated;0;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.
f3e34b3c6e1f2bf8ae52f52e70f017d6;O que é a IEA?;;['Instituto de Estudos Avançados (IEA) da USP'];universidade que investe e se preocupa com inovação;tiva é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Programa Santander Explorer recebe projetos para transformá-los em negócios sustentáveis alinhados com os objetivos da ONU A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Feira Brasileira de Ciências e Engenharia (FEBRACE), movimento nacional de estímulo ao jovem cientista, Palestra “Integrando leitura e escrita acadêmicas: das notas ao manuscrito” será realizada no dia 30 RESULTADO Divulgamos o resultado do Edital UGPN 2023 (12ª chamada para Projetos de Pesquisa em USP oferece bolsas de intercâmbio internacional para alunas da Pós-graduação 17/8/2023 A Pró-Reitoria de Inclusão A Pró-Reitoria de Inclusão e Pertencimento (PRIP) e a Agência USP de Cooperação Acadêmica Nacional e A Cátedra Oscar Sala do Instituto de Estudos Avançados (IEA) da USP, em parceria com O 31° Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP) abriu suas inscrições, O Projeto Jupiter, grupo de foguetemodelismo da Escola Politécnica da USP, está recebendo inscrições para A Pró-reitoria de Cultura e Extensão (PREU) abriu a 3° e última chamada de Fomento  Durante a semana de recepção dos calouros de 2020, a Poli realizou palestras dando um panorama de como funcionam os intercâmbios e a mobilidade acadêmica internacional na faculdade.'];1.0;['5e85f6edf222773edb4b74c8b0c8f7c'];['e1e4b0f8fc82ca687017a0ec76d0ed60'];[{'start': 111, 'end': 162}];[{'start': 864, 'end': 907}];[{'start': 50, 'end': 101}];[{'start': 864, 'end': 907}];[0];[0];[0.0];[43.99999999999999];answer;Reader;integrated;0;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.
db24c18e78b66e9456c8c19f7f31ba25;O que é a PREU?;;[' A Pró-reitoria de Cultura e Extensão (PREU)'];R$500,00; social. Tanto o auxílio financeiro como as bolsas PUB são no valor de R$500,00. Mais informações são disponibilizadas no site da SAS. Confira a progr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Programa Santander Explorer recebe projetos para transformá-los em negócios sustentáveis alinhados com os objetivos da ONU A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Agência USP de inovação divulgou o “Programa Santander Explorer”, em que os participantes poderão A Feira Brasileira de Ciências e Engenharia (FEBRACE), movimento nacional de estímulo ao jovem cientista, Palestra “Integrando leitura e escrita acadêmicas: das notas ao manuscrito” será realizada no dia 30 RESULTADO Divulgamos o resultado do Edital UGPN 2023 (12ª chamada para Projetos de Pesquisa em USP oferece bolsas de intercâmbio internacional para alunas da Pós-graduação 17/8/2023 A Pró-Reitoria de Inclusão A Pró-Reitoria de Inclusão e Pertencimento (PRIP) e a Agência USP de Cooperação Acadêmica Nacional e A Cátedra Oscar Sala do Instituto de Estudos Avançados (IEA) da USP, em parceria com O 31° Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP) abriu suas inscrições, O Projeto Jupiter, grupo de foguetemodelismo da Escola Politécnica da USP, está recebendo inscrições para A Pró-reitoria de Cultura e Extensão (PREU) abriu a 3° e última chamada de Fomento  Durante a semana de recepção dos calouros de 2020, a Poli realizou palestras dando um panorama de como funcionam os intercâmbios e a mobilidade acadêmica internacional na faculdade.'];1.0;['3c0e42983e460f22a1968652a44c1531'];['e1e4b0f8fc82ca687017a0ec76d0ed60'];[{'start': 455, 'end': 463}];[{'start': 1137, 'end': 1181}];[{'start': 71, 'end': 79}];[{'start': 1137, 'end': 1181}];[0];[0];[0.0];[40.93959731543624];answer;Reader;integrated;0;Para se cadastrar no PAPFE, os estudantes devem apresentar documentos que comprovem a baixa renda familiar e a necessidade dos auxílios. O cadastro do PAPFE também é utilizado para o Programa Unificado de Bolsas (PUB), o qual seleciona alunos da USP para serem bolsistas em Projetos de Extensão ou monitoria. Para participar do PUB, não é preciso comprovar o estado de vulnerabilidade social. Tanto o auxílio financeiro como as bolsas PUB são no valor de R$500,00. Mais informações são disponibilizadas no site da SAS. Confira a programação e mais detalhes dos próximos dias da Semana de Recepção aqui.;Para se cadastrar no PAPFE, os estudantes devem apresentar documentos que comprovem a baixa renda familiar e a necessidade dos auxílios. O cadastro do PAPFE também é utilizado para o Programa Unificado de Bolsas (PUB), o qual seleciona alunos da USP para serem bolsistas em Projetos de Extensão ou monitoria. Para participar do PUB, não é preciso comprovar o estado de vulnerabilidade social. Tanto o auxílio financeiro como as bolsas PUB são no valor de R$500,00. Mais informações são disponibilizadas no site da SAS. Confira a programação e mais detalhes dos próximos dias da Semana de Recepção aqui.
2f92659cdc85061d5bfee9dc48dadae9;Qual o Endereço do Poli Recicla?;;['Escola Politécnica da USP Avenida Prof. Luciano Gualberto, 380, Travessa 3 – Prédio da Administração, Cidade Universitária, São Paulo -SP.'];São Carlos;renomada e reconhecida. Equipe Poli Recicla na empresa Global Pet, em São Carlos. Os pesquisadores da Universidade estão distribuídos pelas diversas u;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;['Ainda não tem a sua? Entre em contato com a gente! E-mail: recicla.poli@usp.br Telefone: (11) 3091-5517 Endereço: Escola Politécnica da USP Avenida Prof. Luciano Gualberto, 380, Travessa 3 – Prédio da Administração, Cidade Universitária, São Paulo -SP. facebook.com/polireciclausp @poli.recicla Treinamentos O Poli Recicla realiza, anualmente, treinamento para os funcionários da equipe de limpeza da Escola Politécnica, de maneira a orientá-los perante os resíduos gerados na Escola e melhorar sua segregação e destinação ambientalmente correta. Ao final, é emitido um Certificado de Participação.'];1.0;['fc0d47020c57e830bb949b7d3e3f689c'];['91eaae4feba4a461f1fe38d1bd6957b8'];[{'start': 449, 'end': 459}];[{'start': 114, 'end': 252}];[{'start': 70, 'end': 80}];[{'start': 114, 'end': 252}];[0];[0.09090909090909091];[0.0];[48.66666666666667];answer;Reader;integrated;0;Ela produz mensalmente 1.500 toneladas de resina PET-PCR e recicla até 26 Kton/ano de garrafas PET e flakes de PET, sendo a primeira no Brasil a registrar seu produto na Resolução RDC 20/08 da ANVISA, que formaliza regras para a produção, comercialização e uso de resina PET-PCR na fabricação de embalagens que ofereçam contato direto com alimentos, sendo, portanto, uma empresa renomada e reconhecida. Equipe Poli Recicla na empresa Global Pet, em São Carlos. Os pesquisadores da Universidade estão distribuídos pelas diversas unidades, museus e institutos especializados.;Ela produz mensalmente 1.500 toneladas de resina PET-PCR e recicla até 26 Kton/ano de garrafas PET e flakes de PET, sendo a primeira no Brasil a registrar seu produto na Resolução RDC 20/08 da ANVISA, que formaliza regras para a produção, comercialização e uso de resina PET-PCR na fabricação de embalagens que ofereçam contato direto com alimentos, sendo, portanto, uma empresa renomada e reconhecida. Equipe Poli Recicla na empresa Global Pet, em São Carlos. Os pesquisadores da Universidade estão distribuídos pelas diversas unidades, museus e institutos especializados.
e72a2471740695e1845bd5db661141b0;Por que razão a cerimônia de 20 anos de duplo diploma da Poli foi totalmente virtual?;;['Em razão da pandemia de covid-19'];devido à pandemia;s, professores, funcionários e ex-alunos) celebra o Dia da Poli, e devido à pandemia os eventos serão realizados de maneira virtual, e poderão ser aco;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;['Em razão da pandemia de covid-19, a cerimônia será totalmente virtual e contará com a participação de dirigentes das escolas estrangeiras e da USP, de representantes de empresas e de engenheiros que participaram do programa de duplo diploma. Além de festejar os 20 anos de duplo diploma da Poli, o evento tem como objetivos divulgar a alunos, grupos da USP e empresas de engenharia o papel dos programas de duplo diploma na formação de profissionais e discutir o aprimoramento desses programas.'];1.0;['3b6efc823b54a435933de7e92513a617'];['4ed278cb87d60ca8a5c1b029d7cd7ea0'];[{'start': 208, 'end': 225}];[{'start': 0, 'end': 32}];[{'start': 67, 'end': 84}];[{'start': 0, 'end': 32}];[0];[0.2222222222222222];[0.0];[47.333333333333336];answer;Reader;integrated;0;No dia 24 de agosto de 2020, a Escola Politécnica (Poli) da USP completará 127 anos de existência. Neste dia, a comunidade politécnica (alunos, professores, funcionários e ex-alunos) celebra o Dia da Poli, e devido à pandemia os eventos serão realizados de maneira virtual, e poderão ser acompanhados pelo canal da Escola no Youtube. A programação foi dividida em dois dias.;No dia 24 de agosto de 2020, a Escola Politécnica (Poli) da USP completará 127 anos de existência. Neste dia, a comunidade politécnica (alunos, professores, funcionários e ex-alunos) celebra o Dia da Poli, e devido à pandemia os eventos serão realizados de maneira virtual, e poderão ser acompanhados pelo canal da Escola no Youtube. A programação foi dividida em dois dias.
5c678fc3b1c96004eb11d9b6f925eac5;Quando foi construída a Praça do Relógio da USP?;;['1971'];1971;rada do prédio do Conselho Universitário. Praça do Relógio Construída em 1971 e reinaugurada em 1997, a praça abriga a Torre do Relógio. Com a reforma;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;['O sino foi doado à USP por ocasião das comemorações do quarto centenário da fundação da cidade de São Paulo e estava instalado na entrada lateral do prédio da Administração Central. Após seu restauro, a peça foi transferida, em 2015, para a entrada do prédio do Conselho Universitário. Praça do Relógio Construída em 1971 e reinaugurada em 1997, a praça abriga a Torre do Relógio. Com a reforma, foi reurbanizada de acordo com um projeto paisagístico elaborado por professores da Faculdade de Arquitetura e Urbanismo e do Instituto de Biociências.'];1.0;['4eac7b80b7752a5b3b5a4c628585b83e'];['4eac7b80b7752a5b3b5a4c628585b83e'];[{'start': 317, 'end': 321}];[{'start': 317, 'end': 321}];[{'start': 73, 'end': 77}];[{'start': 317, 'end': 321}];[1];[1.0];[1.0];[100.0];answer;Reader;integrated;0;O sino foi doado à USP por ocasião das comemorações do quarto centenário da fundação da cidade de São Paulo e estava instalado na entrada lateral do prédio da Administração Central. Após seu restauro, a peça foi transferida, em 2015, para a entrada do prédio do Conselho Universitário. Praça do Relógio Construída em 1971 e reinaugurada em 1997, a praça abriga a Torre do Relógio. Com a reforma, foi reurbanizada de acordo com um projeto paisagístico elaborado por professores da Faculdade de Arquitetura e Urbanismo e do Instituto de Biociências.;O sino foi doado à USP por ocasião das comemorações do quarto centenário da fundação da cidade de São Paulo e estava instalado na entrada lateral do prédio da Administração Central. Após seu restauro, a peça foi transferida, em 2015, para a entrada do prédio do Conselho Universitário. Praça do Relógio Construída em 1971 e reinaugurada em 1997, a praça abriga a Torre do Relógio. Com a reforma, foi reurbanizada de acordo com um projeto paisagístico elaborado por professores da Faculdade de Arquitetura e Urbanismo e do Instituto de Biociências.
6fc72fcd09dbad0ac7cc787302669ad3;Quem é o reitor da USP?;;['Carlos Gilberto Carlotti'];Carlos Gilberto Carlotti;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa ;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;['O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.'];1.0;['5e85f6edf222773edb4b74c8b0c8f7c'];['5e85f6edf222773edb4b74c8b0c8f7c'];[{'start': 16, 'end': 40}];[{'start': 16, 'end': 40}];[{'start': 16, 'end': 40}];[{'start': 16, 'end': 40}];[1];[1.0];[1.0];[100.0];answer;Reader;integrated;0;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.;O reitor da USP Carlos Gilberto Carlotti destaca que a iniciativa é um grande passo para elevar a USP como uma universidade que investe e se preocupa com inovação. “Há anos a USP tem feito um esforço muito grande para que a inovação fizesse parte de sua agenda e estivesse presente em todos os seus ambientes.
